habid,hid,nombre_habitacion,precio
26648,177,Ana Luisa Meléndez,21964.08
26649,177,Dr. Socorro Alva,55403.27
26650,177,Alvaro Moya,84657.76
26651,177,Eduardo Wilfrido Cazares Gracia,141563.99
26652,177,Roberto Báez,99927.27
26653,177,Dr. Jerónimo Valdez,144832.56
26654,177,Ángela Augusto Sierra,34136.36
26655,177,Sessa Cavazos Ordóñez,134160.61
26656,177,Minerva Dulce María Urías Rolón,128259.53
26657,177,Indira Ricardo Escalante Velásquez,66984.09
26658,177,Paola Nevárez,42285.76
26659,177,Joaquín Angélica Mercado Marrero,47664.13
26660,177,Rosario Julio Orellana Reyna,3318.56
26661,177,Jos Paola Correa Cuellar,67185.4
26662,177,José Manuél Francisco Javier Fierro Munguía,34205.45
26663,177,Dr. Leonel Tórrez,148750.44
26664,177,Juan Carlos Cedillo,72083.54
26665,177,Dr. Magdalena Muro,97713.39
26666,177,Jerónimo Gonzalo Olivas Santana,32295.07
26667,177,Augusto Chavarría,124120.81
26668,177,Lic. Eugenio Camarillo,72999.68
26669,177,Débora Espartaco Adame,13397.93
26670,177,Adalberto Rosario Aguilar,129961.86
26671,177,Úrsula Salcedo Pérez,57915.01
26672,177,Lic. Diego Uribe,14517.12
26673,177,Mtro. Mitzy Peres,84466.44
26674,177,María Teresa Guerra,24093.81
26675,177,Elena Yeni Terán Olivas,99766.34
26676,177,Carolina Clemente Bustamante Valadez,28520.69
26677,177,Débora Cardona,8656.51
26678,177,Miguel Ángel Marisol Chavarría,92121.06
26679,177,Jorge Luis Irma Pizarro Ceballos,6874.54
26680,177,Gonzalo Pulido,62732.71
26681,177,Antonia Montez,110289.54
26682,177,Manuel Ayala,32898.44
26683,177,Dr. Eloisa Serrano,105293.95
26684,177,Ing. Aurelio Cantú,121860.99
26685,177,Raquel Montemayor Ybarra,114324.16
26686,177,Clemente Granados,59852.2
26687,177,Dr. Jesús Madrigal,18022.15
26688,177,Josefina Carrasco Ornelas,55831.65
26689,177,Mtro. Conchita Robles,83378.93
26690,177,Bernabé Gregorio Sanches Bonilla,120203.13
26691,177,Silvano Nieves Cadena,32462.14
26692,177,Nelly Indira Vigil Aguilar,134637.17
26693,177,Socorro Lira Villareal,120542.7
26694,177,Samuel Enrique Báez Heredia,58278.21
26695,177,Federico Hurtado,63068.72
26696,177,Soledad Barragán Estrada,33783.47
26697,177,Noemí Esparza Quezada,84216.63
26698,177,Dr. Rosario Anguiano,36982.36
26699,177,Alonso Sotelo Ocampo,125213.79
26700,178,Clemente José María Chávez,20574.47
26701,178,Gerardo Sosa Carranza,94516.12
26702,178,Amelia Dulce María de Anda Cavazos,20302.21
26703,178,Dr. Augusto Carrero,131092.2
26704,178,Sonia Ochoa Cepeda,14028.47
26705,178,Serafín Orozco Menchaca,88177.28
26706,178,Reynaldo Laureano Jaimes,114966.88
26707,178,Dalia Ávila Castellanos,70706.8
26708,178,Sara Zelaya Aparicio,110891.61
26709,178,Mateo Ozuna Arce,111998.85
26710,178,Verónica Manzanares Aragón,102142.71
26711,178,Guillermo Flavio Rivas Espino,62841.11
26712,178,Horacio Karla Carreón Ortega,125332.69
26713,178,Leticia Margarita Rascón Almanza,81532.37
26714,178,Samuel Marcos Manzanares Mascareñas,106055.37
26715,178,Luis Manuel Tania Olivares,98017.79
26716,178,Jaime Soledad Camacho Cortez,137303.03
26717,178,Hugo Nayeli Santiago Martínez,109935.0
26718,178,José Manuél Clemente Zelaya Oquendo,19673.67
26719,178,Luisa Mateo Espinosa,139436.97
26720,178,Héctor Diana Villareal,6531.43
26721,178,Lic. Mario de la Rosa,134827.82
26722,178,Emiliano Sofía Miramontes Segovia,78000.48
26723,178,Pilar David Bonilla,73543.49
26724,178,Augusto Wilfrido Terrazas Quiñones,36244.04
26725,178,Norma Lerma,63057.96
26726,178,Sr(a). José Luis Jimínez,18080.92
26727,178,María José Reynaldo Mireles,115525.82
26728,178,Gabino Lira Monroy,127221.25
26729,178,Dr. Citlali Flórez,52875.83
26730,178,Soledad Flavio Padrón,95219.26
26731,178,Lic. Florencia Treviño,31532.94
26732,178,Graciela Sessa Arguello,67487.64
26733,178,Cristal Sergio Godoy,138434.09
26734,178,Hermelinda Arturo Collazo Sepúlveda,117361.18
26735,178,Marisela Bernabé Villegas,40559.94
26736,178,Ing. Yuridia Ríos,16083.27
26737,178,Elvira Espino Batista,49554.91
26738,178,Caridad Aguilera Cintrón,24198.85
26739,178,Lic. Alvaro Prado,120027.91
26740,178,Tomás Caraballo Pérez,2384.76
26741,178,Marco Antonio Josefina Espinoza,93892.25
26742,178,Silvia Lucero Villarreal,10467.79
26743,178,Ricardo Riojas Quiñónez,122172.54
26744,178,Martha Ortiz,81901.63
26745,178,Dr. Germán Pedroza,105139.88
26746,178,Lic. Rolando Orellana,138525.43
26747,178,Anel Rubén Ulloa Barela,72443.23
26748,178,Noemí Cristian Merino Valdez,3671.98
26749,178,Amador Benavídez,67850.57
26750,178,Cristal Alvarado Tamayo,125519.0
26751,178,Gerardo Zarate,33315.44
26752,178,Francisco Javier Ana Luisa Benavídez Véliz,83154.96
26753,178,Jonás Tomás Leyva,47463.48
26754,178,Mtro. Florencia Lomeli,87798.42
26755,178,Clara Núñez,86298.26
26756,178,Jaqueline Aida Verduzco,51380.24
26757,178,Lic. Angélica Molina,114379.18
26758,178,Martín Sandoval Mascareñas,70507.46
26759,178,Ana Joaquín Magaña Zepeda,105147.76
26760,178,Karla Gaona,86548.9
26761,178,Magdalena Blanca Reyna,75036.69
26762,178,Juan Carlos Hurtado Barajas,146142.39
26763,178,Laura Arredondo,2670.05
26764,178,Karina Miguel Ángel Montemayor,110991.26
26765,178,Adriana Arcelia Valverde,46130.18
26766,178,Antonio Isaac Montoya,127040.01
26767,178,Adán Sosa Pedraza,7158.93
26768,178,Mtro. Rafaél Miranda,122818.69
26769,178,Alejandra Berta Rolón Rodrígez,56918.33
26770,178,Jacobo Jesús Sánchez,25145.64
26771,178,Ing. Isaac Perea,37235.35
26772,178,Gerónimo Felipe Zavala,26179.2
26773,178,Delia Bravo Raya,69442.14
26774,178,Rafaél Lorena Zarate Casanova,109778.88
26775,178,Pamela Reynaldo Castellanos Solorzano,84807.61
26776,178,Adán Velasco Sierra,57417.73
26777,178,Abril Micaela Mateo,115648.82
26778,178,Soledad Marisol Malave,24963.42
26779,178,Magdalena Orosco Lira,11913.3
26780,178,Clara Salgado,98546.4
26781,178,Bernardo Colón,129331.94
26782,178,Sr(a). Catalina Olvera,80531.68
26783,178,Eugenio Patricio Jasso Cepeda,129695.19
26784,178,Eloisa Fabiola Ocampo,35643.1
26785,178,Cecilia Urrutia Farías,10505.97
26786,178,Jerónimo Ceja,26068.23
26787,178,Estefanía Montes,74175.73
26788,178,Liliana Ayala Amador,18844.94
26789,178,Eric Dolores Esquibel Almonte,60687.97
26790,178,Ofelia Abel Cortez Preciado,52002.28
26791,178,Ing. Jos Salinas,109841.49
26792,178,Noemí Mayorga Negrete,17649.61
26793,178,Citlali Diana Ávila Frías,73590.29
26794,178,Reynaldo Rivas,115409.5
26795,178,Genaro Mauricio Segovia Rosario,88415.98
26796,178,Caridad Olmos,17894.75
26797,178,Yuridia Yáñez,18211.88
26798,178,Noemí Vera,134148.94
26799,178,Camila Maestas Zamora,60255.09
26800,178,Espartaco Soto,103406.79
26801,178,Francisco Javier Pamela Griego Almonte,93046.92
26802,178,Micaela Amanda Rojo,16834.84
26803,178,Pablo Miguel Espino Carrillo,103013.2
26804,178,Omar Mondragón,98181.35
26805,178,Indira Linda Anguiano Ureña,9639.94
26806,178,Sr(a). Nadia González,122989.41
26807,178,Marisela Vélez,149682.2
26808,178,Ing. Salvador Castañeda,103992.73
26809,178,Inés Canales,129449.3
26810,178,Jacinto Oswaldo Rendón,68887.52
26811,178,Marcela Velázquez Sauceda,60069.09
26812,178,Mercedes Segura Perales,75321.35
26813,178,Mario Tomás Montalvo,29871.71
26814,178,Lic. Leonardo Casillas,16921.89
26815,178,Lic. Mitzy Loera,56367.8
26816,178,Hilda Armendáriz Cuellar,18410.82
26817,178,Natalia Eric Mayorga,96100.56
26818,178,Marcos Hermelinda Ceballos Muñoz,100395.01
26819,178,Sr(a). María del Carmen Ledesma,121200.5
26820,178,Dr. María Salcido,94240.51
26821,178,Joaquín Granado,16650.25
26822,178,Vicente Humberto Longoria Corona,108023.17
26823,178,Amelia Débora Prado Puga,145060.75
26824,178,Ramón Leyva,41921.33
26825,178,Alma Núñez Iglesias,148394.44
26826,178,Víctor Esparza,72417.68
26827,178,Eva Carmen Navarro,145355.17
26828,178,Leonardo Linares,74783.83
26829,178,Raquel Samuel Razo,140089.97
26830,178,Esteban Anabel Cintrón Mascareñas,141799.32
26831,178,Claudio Candelaria Ávalos,146129.3
26832,178,Nancy Vanesa Rodríguez Cepeda,149529.24
26833,178,Timoteo Navarro Olvera,119297.5
26834,178,Cecilia Anel Urrutia,16117.79
26835,178,Pedro Medina Urías,64473.34
26836,178,Salma Alvaro Barrientos Vaca,118481.46
26837,178,Rosalia Gonzalo Castro,14358.02
26838,178,María Elena Amador Padrón,117063.31
26839,178,Omar Concepción Rosales,128102.04
26840,178,Asunción Quezada Sauceda,11292.74
26841,178,Noelia Cuellar,94750.09
26842,178,Patricia Vanegas,148439.24
26843,178,Elsa Mata,87362.84
26844,178,Mtro. Susana Valdés,122008.15
26845,178,Yeni Castañeda Mendoza,124378.33
26846,178,Amanda Alcala,42412.2
26847,178,Lic. Oswaldo Porras,138409.03
26848,178,Dr. Rosa Tamez,127822.6
26849,178,Arturo Ana Alcaraz,46647.13
26850,179,Mtro. Rebeca Méndez,24101.77
26851,179,Lic. Javier Lugo,13251.33
26852,179,Carlota Meraz,96542.09
26853,179,Amalia Gregorio Córdova,148951.04
26854,179,Olivia Gabino Godoy Prieto,27302.53
26855,179,Omar Valle Patiño,130333.4
26856,179,Adriana Carmen Rodarte Lozano,111632.98
26857,179,Gerónimo Santiago,8808.77
26858,179,Dr. Carmen Cintrón,31626.81
26859,179,Dalia Frida Zarate Balderas,90960.42
26860,179,Sr(a). Paulina Garay,117018.85
26861,179,Lucas Magaña,39971.41
26862,179,Serafín Ureña Casárez,115555.38
26863,179,José Luis Ayala,7540.52
26864,179,Ing. Porfirio Baca,5670.4
26865,179,José Carlos Barragán Domínguez,137807.01
26866,179,Homero Carreón,136148.69
26867,179,José Eduardo Valle,78265.06
26868,179,Santiago Flavio Coronado Colón,28946.24
26869,179,Tania Rolando Rendón,72421.61
26870,179,Ramiro Treviño Olivárez,51413.29
26871,179,Santiago Rosalia Garrido,137769.55
26872,179,Alta  Gracia Godínez,77011.11
26873,179,Cristal Uribe,37432.69
26874,179,Indira Inés Muro,92034.08
26875,179,Victoria Abigail Magaña,57635.51
26876,179,Jacinto Augusto Almonte Cabrera,69652.03
26877,179,Adán Polanco Escobedo,5531.2
26878,179,Patricia Noelia Soto,105630.52
26879,179,Javier Olivia de la Crúz Saldaña,123212.73
26880,179,Samuel Pedroza Jiménez,53336.19
26881,179,Mtro. Emiliano Sisneros,123194.79
26882,179,Sr(a). Eloy Olivera,2614.84
26883,179,Mónica Barrientos Ponce,17565.09
26884,179,Lic. Aldonza Villaseñor,117071.82
26885,179,Alta  Gracia Esther Madrigal,107863.46
26886,179,Gilberto Daniela Salas,101065.27
26887,179,Hilda Aguayo Rivas,134212.12
26888,179,Teodoro Samuel Nájera Santillán,37644.12
26889,179,Estela Meraz González,29128.74
26890,179,Jaqueline Muro Partida,30076.0
26891,179,María Eugenia Carlota Cadena Porras,26046.83
26892,179,Javier Esparza Galarza,63144.42
26893,179,Augusto Olivas Gallegos,57695.2
26894,179,Raúl Inés Alcala Aguayo,13379.31
26895,179,Jacobo Abigail Beltrán Matos,20437.71
26896,179,María Elena Claudia Barreto Treviño,146409.13
26897,179,Sr(a). Estela Arreola,132698.3
26898,179,Ing. Eugenio Cisneros,109106.9
26899,179,Liliana Felix Reséndez Tafoya,25212.25
26900,179,Teresa Ariadna Soto Maya,112897.53
26901,179,Eloy Benjamín Ureña,9120.6
26902,179,Carlos Mayte Rentería Soto,107312.92
26903,179,Rolando Barrios,7027.12
26904,179,Lic. María Patiño,47710.27
26905,179,Eugenio Aranda Quintanilla,36285.88
26906,179,Sergio Leticia Rico,133167.0
26907,179,Zoé Gerónimo Griego Meza,53087.33
26908,179,Aldonza de la Crúz Arreola,108263.48
26909,179,José Carrillo,22090.73
26910,179,Ing. Eva Nevárez,84380.82
26911,179,Mayte Vásquez,5892.71
26912,179,Flavio Eugenia Ozuna Tapia,87028.47
26913,179,Andrés Carlos Arce Padilla,132191.24
26914,179,Hugo Calvillo,24971.55
26915,179,Daniela Salazar Padilla,61457.46
26916,179,Ing. Tomás de la Fuente,45053.92
26917,179,Lic. Elisa Cedillo,11190.33
26918,179,Mtro. Jerónimo Sauceda,102304.1
26919,179,Sr(a). Hugo Gallegos,68471.94
26920,179,Ignacio Becerra,105547.13
26921,179,Florencia Anaya,107119.0
26922,179,Fabiola Vela Tovar,2958.19
26923,179,Ing. Paola Alemán,80537.14
26924,179,Gregorio Munguía Razo,110847.97
26925,179,Lic. Yeni Carvajal,2542.8
26926,179,Víctor Otero,34944.11
26927,179,Ernesto Eugenia Linares,67605.56
26928,179,Guillermina Rubio,123643.93
26929,179,Raúl Leonardo Bañuelos Archuleta,30561.53
26930,179,Aldonza Ayala,120953.34
26931,179,Ing. Noelia Ortiz,67836.04
26932,179,Wilfrido Ángela Casares,32383.91
26933,179,Felix Ángela Tovar Carranza,60090.2
26934,179,Lilia Galindo,34712.16
26935,179,María José Moreno Cano,115006.39
26936,179,Ing. Teresa Roybal,135000.67
26937,179,Cristobal Casares,109559.3
26938,179,Clara Paulina Maya Castro,109975.48
26939,179,Ing. Trinidad Valenzuela,21442.55
26940,179,Carlota Jos Orellana,118057.14
26941,179,Maximiliano Aranda,68821.99
26942,179,Irma María Luisa Saldivar Pedroza,133900.26
26943,179,Víctor Raquel Nieves Vaca,120097.87
26944,179,Porfirio Lilia Calderón,30439.31
26945,179,Antonia Gutiérrez Amaya,80709.67
26946,179,Victoria Tapia Mateo,101766.65
26947,179,Zacarías Saavedra,115072.76
26948,179,Lic. Rosario Espinoza,40038.78
26949,179,Lourdes Rico Rivero,114890.66
26950,179,Aurelio Gallardo,50590.77
26951,179,Germán Lara,16515.4
26952,179,Dr. Israel Valles,70297.95
26953,179,Lorena Cecilia Acuña,29189.24
26954,179,Benjamín Jaqueline Valadez Valles,109737.97
26955,179,Mauricio José María Mota Juárez,57694.41
26956,179,Pablo Blanca Corona Baca,17832.59
26957,179,Marcos José Aguayo,76721.41
26958,179,Lilia Lorena Navarrete,43554.13
26959,179,Aldo Loya,101862.8
26960,179,Ana María Prado Ortiz,122880.09
26961,179,Irma Perla Salcido Medrano,115751.09
26962,179,Mariana Cristobal Armendáriz,106078.85
26963,179,José Emilio Casares,89607.34
26964,179,Benjamín Vanesa Galván,14621.59
26965,179,Cornelio Natividad Arce Cazares,96517.82
26966,179,Agustín Agustín Vázquez,98196.8
26967,179,Pedro Virginia Balderas,26391.92
26968,179,Nayeli Magdalena Guerrero,115309.33
26969,179,Mtro. Noemí Rojo,55551.09
26970,179,Karla Daniela Medrano,11699.57
26971,179,Dr. Espartaco Tapia,128731.15
26972,179,Mariano Rosado,140595.27
26973,179,Dr. Nelly Curiel,107538.61
26974,179,Alejandro Rebeca de Anda,131538.93
26975,179,Pilar Peña Gonzales,8285.75
26976,179,Cristian Javier Rentería,44493.79
26977,179,Isaac Silvano Rodrígez Castellanos,65710.55
26978,179,Ana Luisa Emiliano Guzmán,59742.36
26979,179,Lic. Homero Salinas,7153.06
26980,179,María Cristina José María Leyva Rojas,43033.39
26981,179,Eric Delgado Valencia,13715.46
26982,179,Clemente Bruno Saldivar,144711.9
26983,179,Marcela Arturo Rodríquez,24574.25
26984,179,Araceli Aparicio,100665.71
26985,179,Trinidad Urrutia Pelayo,97029.03
26986,179,Luis Manuel Mercedes Roque,30223.15
26987,179,Sr(a). Sofía Regalado,126203.36
26988,179,Diana Reynaldo Contreras,68023.11
26989,179,Mtro. Carlos Anaya,50727.22
26990,179,Francisco Javier Garay Trujillo,76170.38
26991,179,Lourdes Marcos Malave Limón,146344.84
26992,179,José Carlos Ana María Valenzuela,107945.99
26993,179,Yolanda Casárez,3278.03
26994,179,Mtro. Modesto Orozco,37958.91
26995,179,Juan Fabiola Sanabria Serna,136496.98
26996,179,Marcos Modesto Calderón Pichardo,44932.18
26997,179,Octavio Flavio Tovar,118339.3
26998,179,Ing. Zacarías Abreu,76930.48
26999,179,Andrés Mauro Alcaraz Jaime,35963.68
27000,180,Timoteo Rubio Nazario,124593.06
27001,180,Susana Rodríguez,20242.08
27002,180,Francisca Georgina Lozada,88410.31
27003,180,Irma Dulce Zaragoza,127093.57
27004,180,Hilda Minerva Urías,5402.44
27005,180,Carolina Santiago Soliz,90552.48
27006,180,Esther Celia Moya Toledo,7690.83
27007,180,Barbara Briseño,4763.51
27008,180,Sr(a). Fernando Coronado,67819.2
27009,180,Abel Alcántar Torres,54181.04
27010,180,Alfonso Franco,73068.82
27011,180,Ing. Eduardo Mata,53559.65
27012,180,Renato Valladares,148609.7
27013,180,Ana María Casárez,111562.94
27014,180,Isaac Emilia Alba Briseño,8965.67
27015,180,Luis Miguel Amador,22886.74
27016,180,Pedro Leyva,61235.53
27017,180,Eric Ramiro Alba Moya,94530.24
27018,180,Martín Malave,114766.97
27019,180,Abril Córdova,64144.82
27020,180,Estela Mayorga Parra,45812.64
27021,180,Martha Blanca Menchaca Apodaca,139099.37
27022,180,Sr(a). Rosa Orozco,97080.99
27023,180,Dr. Silvano Gonzales,43126.38
27024,180,Lic. Darío Anaya,137977.44
27025,180,Olga Aranda,32768.55
27026,180,Mtro. Pamela Ozuna,55464.34
27027,180,Eugenia Serna Ponce,105405.98
27028,180,Angélica Cornelio Bermúdez de León,48739.82
27029,180,Celia Guerrero,53397.81
27030,180,Abelardo Joaquín Llamas Mascareñas,89184.92
27031,180,Mayte Garibay,110568.93
27032,180,Graciela Muñoz Loya,42006.14
27033,180,Mariano Rocío Rodríguez Roque,24280.7
27034,180,Aurora Miguel Ángel Garibay Alba,85780.4
27035,180,Sr(a). Mercedes Ceballos,18865.99
27036,180,Ofelia Guevara,119512.11
27037,180,Horacio Hilda Prieto,92653.6
27038,180,Silvia Prado,127043.1
27039,180,Germán Almaraz Valentín,66921.15
27040,180,Isaac Norma Sotelo,42868.94
27041,180,Vanesa Sáenz,6951.12
27042,180,Salvador Rebeca Munguía Gamboa,90080.67
27043,180,Flavio Narváez,24650.66
27044,180,Mtro. Marco Antonio Girón,9026.0
27045,180,Andrés Benito Guevara Miramontes,141237.27
27046,180,Mitzy Adán Toledo,10523.74
27047,180,Vicente Jerónimo Toro Sosa,15080.85
27048,180,Ramiro Lomeli Bañuelos,122523.88
27049,180,Cornelio David Caldera,46850.55
27050,180,Minerva Karla Muñoz,131730.43
27051,180,Tania Rendón,114015.72
27052,180,Sr(a). Beatriz Sosa,26411.59
27053,180,Dolores Macías,51310.4
27054,180,Amelia Cano Batista,53398.07
27055,180,Julio Acuña Raya,112427.47
27056,180,Ernesto Armendáriz,80412.31
27057,180,Eva Rascón,27228.6
27058,180,Catalina Cornelio Saavedra Arroyo,10946.85
27059,180,Claudio Irizarry Rosado,66055.43
27060,180,Inés Córdova,118846.68
27061,180,Ing. Nelly Cardona,103157.79
27062,180,Soledad Liliana Matos Sánchez,94120.67
27063,180,Arturo Uriel Amaya,19212.91
27064,180,Abril Ruby Razo Mascareñas,25012.77
27065,180,Mario Pamela Montoya Balderas,70725.7
27066,180,Gerardo Perla Badillo Cedillo,134641.91
27067,180,Luz Sara Olmos,69870.78
27068,180,Dr. Teresa Flores,66751.29
27069,180,Gilberto Samaniego,12619.8
27070,180,Fernando Héctor Montenegro,65289.24
27071,180,Esteban Liliana Aguilar Amaya,35296.4
27072,180,Samuel Hilda Batista,139308.68
27073,180,Lucas Farías,67125.07
27074,180,Beatriz Alfredo Salcido Gallardo,116485.66
27075,180,Paulina Vega Oquendo,51627.16
27076,180,Armando David Salcido,81966.61
27077,180,Mariano Lovato,15725.34
27078,180,Serafín Bianca Camacho,69214.42
27079,180,Germán Emilio Velasco,60875.64
27080,180,Evelio Montalvo Alva,42230.63
27081,180,Dulce María Isabel Ledesma,9549.0
27082,180,Ana María Emilia Rangel Bustos,103267.57
27083,180,Alma Balderas,35886.06
27084,180,Nelly Lovato Rosario,28729.87
27085,180,Diana Mario Miramontes Olivo,8758.56
27086,180,Lucía Timoteo de León Carrillo,66523.57
27087,180,Daniela Miriam Estrada,144770.88
27088,180,Mariana de la Rosa,126404.26
27089,180,Rodrigo Valdez,3895.97
27090,180,Flavio Isabela Sánchez,123952.46
27091,180,Pablo Andrés Alva Sarabia,114923.34
27092,180,María Cristina Arce,107315.1
27093,180,Marcela Clemente Marín,147781.11
27094,180,Mtro. Flavio Posada,143566.78
27095,180,Abel Corrales Gaona,126231.96
27096,180,Paulina Molina,106668.34
27097,180,Rodolfo Emiliano Preciado,53634.94
27098,180,José Carlos Ceja,80976.73
27099,180,Carla Josefina Fierro Medina,76798.69
27100,180,Celia Víctor Caraballo,118592.75
27101,180,María Eugenia José Luis Salcido Tapia,35206.81
27102,180,Felipe Nancy Jaimes,60190.72
27103,180,Dulce Gil Zamudio,55972.57
27104,180,Karina Pedraza Heredia,13688.01
27105,180,Carolina Guevara Dávila,63973.57
27106,180,Carlota José Eduardo Aragón,124019.85
27107,180,Alicia Armenta Flórez,45371.12
27108,180,David Zelaya Alva,134000.83
27109,180,Ing. Mateo Olivas,89998.54
27110,180,Lourdes Eduardo Mondragón Gamez,111167.93
27111,180,Cristian Catalina Martínez,52122.07
27112,180,Alicia Alberto Sauceda,118257.2
27113,180,Luis Miguel Minerva Camacho Gallegos,42788.15
27114,180,Claudio Esmeralda Rosado,90355.15
27115,180,Humberto Dueñas Gil,135902.68
27116,180,Timoteo Cynthia Valladares,84830.25
27117,180,Esteban Regalado,62023.44
