tid,aid,descripcion,precio
1007,4,Sapiente dignissimos numquam consequuntur laboriosam eos. Praesentium ipsa porro quasi blanditiis placeat perferendis earum. Magnam vero repellendus ab perspiciatis consequatur alias.,4904.23
1006,4,Tenetur quibusdam non deserunt a. Adipisci provident numquam occaecati excepturi saepe.,3350.42
1005,4,Sapiente perspiciatis libero quod facilis saepe dignissimos. Laboriosam dolorum ab facilis cumque totam.,2214.4
1010,259,Reiciendis quas nihil vitae aliquam iure. Rem odit facere illum. Maxime suscipit qui labore incidunt expedita nam cupiditate.,16586.7
1009,259,Repudiandae repellat exercitationem rerum. Cum rerum laborum similique ad consequuntur. Perferendis eos minima asperiores modi nesciunt expedita.,11132.02
1008,259,Eligendi dicta aspernatur esse possimus. Voluptatem blanditiis debitis error fuga maiores rerum.,19556.51
1013,286,Dicta cumque natus nulla ab corporis. Ea repellendus ab maiores.,19615.69
1012,286,Sunt alias sapiente placeat ea dolor. Earum aperiam tempore laboriosam corrupti tenetur. Eligendi occaecati similique vel quo earum.,12470.88
1011,286,Temporibus repellendus asperiores minima.,9719.96
1016,135,Necessitatibus quaerat quis eligendi perspiciatis deleniti. Ducimus autem cupiditate optio libero unde tenetur. Laboriosam officiis alias praesentium atque temporibus.,16034.54
1015,135,Voluptates maxime laborum consequuntur. Laboriosam voluptatum soluta.,17417.41
1014,135,Alias repellendus eos cupiditate perspiciatis. Mollitia enim adipisci ratione laudantium tempora. Nesciunt perspiciatis ipsam odit vitae molestias possimus.,13903.4
1019,5,Facilis nam numquam ducimus doloribus. Nesciunt quia ratione ipsa perspiciatis amet quidem.,21129.48
1018,5,Fugiat ipsum nostrum modi nihil ad natus. Officia sequi ipsam quas ut hic exercitationem.,22322.83
1017,5,Exercitationem incidunt esse fugiat nulla. Placeat quia inventore saepe pariatur voluptate saepe dolorum. Nostrum odit deserunt explicabo repellendus placeat totam.,2397.05
1022,17,Voluptate deserunt cupiditate quos. Placeat laborum explicabo similique repellat totam enim.,19192.22
1021,17,Facilis reiciendis harum quaerat ad. Ipsam architecto eveniet asperiores totam.,8010.26
1020,17,Distinctio dicta quidem tempore doloribus ab. Pariatur aut voluptatibus eveniet sed velit reiciendis.,4507.07
1025,167,Cum natus voluptatem hic dolorum tenetur aliquam. Optio odit animi assumenda nostrum illum voluptas labore.,5686.81
1024,167,Consequuntur voluptate doloribus sit voluptatibus.,12076.59
1023,167,Mollitia omnis distinctio quo atque commodi temporibus cum. Perferendis enim debitis deleniti voluptates.,23517.66
1028,145,Excepturi adipisci odio tempora. Dolorem excepturi suscipit vero ipsa harum. Veniam eos quod. Commodi atque inventore eius vel.,5296.1
1027,145,Tempora nulla delectus eveniet.,24698.72
1026,145,At natus sunt sequi. Veritatis dolorem consequatur magnam earum aut. Vel sint expedita consequatur soluta placeat. Saepe cumque nam.,3061.89
1031,301,Placeat quam voluptatum autem. Corrupti ad sint sit velit corporis. Quae in suscipit voluptates.,18883.43
1030,301,Velit quam autem sunt deleniti. Corporis tempore assumenda eaque debitis ut. Non voluptatum ex recusandae exercitationem.,17023.86
1029,301,Consequatur voluptatum quod commodi placeat officia explicabo. Dolor minus dolore dolorum pariatur deserunt impedit.,23225.67
1034,404,Nisi illo tenetur doloribus inventore. Sit sapiente ab consequatur eligendi.,10482.12
1033,404,Occaecati soluta mollitia itaque deleniti dolore. Sapiente at quis esse esse blanditiis. Nisi ab a praesentium dolores magni incidunt deserunt.,5563.56
1032,404,Blanditiis fuga minus maxime illum. Animi labore exercitationem blanditiis quo.,7329.87
1037,156,Molestias labore nam sequi maxime. Fugiat ex dolorem veniam.,5401.84
1036,156,Quidem in architecto saepe minus corporis. Alias quam ad fugit. Nihil at ut assumenda animi.,7513.16
1035,156,Vel accusamus nisi voluptatem molestias maiores. Assumenda laudantium et iusto.,2926.44
1040,408,Ullam mollitia odio illo debitis expedita recusandae.,16848.53
1039,408,Voluptas impedit iusto rem rem. Molestias non at sunt. Repellendus libero qui.,4746.12
1038,408,Quas nesciunt totam omnis natus repellendus iste. Quo eaque porro omnis officia dolorum pariatur. Veniam non et voluptas vero.,21435.11
1043,415,Aliquid atque voluptate occaecati libero. Maiores debitis occaecati a eius aut iste.,12130.01
1042,415,Autem facilis optio quam. Debitis quas modi doloribus illo at quod. Possimus accusamus veritatis odio quia. Voluptas reiciendis provident hic.,4314.27
1041,415,Provident nisi quas fugiat porro quaerat. Dignissimos eaque vero deserunt harum similique doloremque. Architecto earum sequi incidunt molestiae possimus.,17837.16
1046,92,A amet vitae expedita. Ratione molestiae consequuntur molestiae corrupti ab asperiores adipisci. Delectus libero id doloremque voluptatem dolor.,4915.58
1045,92,Nisi reprehenderit atque rerum. Fugiat saepe quasi vero. Vitae sequi eius quam. Natus quae id harum quisquam aut asperiores.,3970.57
1044,92,Magnam ducimus dolorem id omnis. Eos impedit amet quos.,21638.74
1049,274,Dolore inventore nostrum.,12227.98
1048,274,In non aspernatur sint amet nam tempora. Minima aut eum aliquid in sapiente dolore. Sit eveniet voluptates animi nemo quos reprehenderit.,3271.58
1047,274,Delectus fugiat ab molestias dolorem. Qui voluptates ut adipisci ducimus occaecati reprehenderit veniam.,19652.57
1052,131,Quibusdam consectetur quis fuga. Repellendus ullam ipsa minus odio ab nobis.,6462.83
1051,131,Sapiente voluptatum repellendus laborum provident. Consequuntur sint ullam dolores asperiores laborum a nostrum.,20611.92
1050,131,Laboriosam facilis qui delectus quod veritatis. Sunt cumque recusandae.,22620.61
1055,460,Eveniet sequi dolores eius iusto temporibus quisquam officiis. Dignissimos veniam sit nesciunt eveniet omnis fugit est. Magni vitae quasi fuga temporibus modi sunt.,20482.5
1054,460,Vitae maiores dicta eos modi perspiciatis ad. Error dolorem possimus.,13337.16
1053,460,Laboriosam totam vero et deleniti maiores deleniti cupiditate. Laborum dicta provident eos odio. Recusandae commodi deserunt modi consequuntur.,2593.14
1058,248,Ullam blanditiis error illum. Beatae mollitia numquam quis. Natus quae voluptate animi fugiat aperiam quos repellat.,4130.2
1057,248,Cumque dolor nisi hic. Quos id deleniti beatae.,24111.86
1056,248,Deserunt tempora tenetur voluptatem occaecati distinctio eos. Culpa velit accusantium nam. Molestias est qui officia voluptas veritatis modi.,14783.12
1061,268,Praesentium dignissimos voluptatibus nostrum incidunt incidunt. Incidunt impedit consectetur amet doloremque adipisci perspiciatis. Molestias id hic dicta laboriosam occaecati.,17327.34
1060,268,Magni ab culpa dignissimos quidem. Numquam mollitia cupiditate reiciendis perspiciatis cupiditate. Dolor neque necessitatibus neque excepturi. Optio debitis explicabo eos consequatur id.,5879.16
1059,268,Magnam quae eligendi velit totam soluta rem. Magnam repudiandae qui eum sint porro natus sint. Asperiores laboriosam distinctio dolorem eveniet earum reprehenderit.,16452.99
1064,495,Dolorem maiores illo labore atque excepturi itaque.,5529.69
1063,495,Iste officia asperiores. Consectetur nam tempora quibusdam molestiae. Voluptas distinctio praesentium repellat occaecati laboriosam facere amet.,6883.15
1062,495,Consectetur aliquid laborum soluta.,19425.95
1067,284,Dicta id atque. Odio quaerat possimus consectetur corrupti.,5928.27
1066,284,Odio eaque animi. Totam quidem quasi impedit blanditiis provident asperiores.,15404.31
1065,284,Quis sunt consectetur accusamus eos ducimus aperiam. Distinctio quam necessitatibus id.,7377.02
1070,315,Harum ipsa officiis ea laboriosam. Tempora consequatur nam officiis nulla.,2575.06
1069,315,Nobis dolorum molestias ea. Animi labore quibusdam quos. Inventore earum odio vel reiciendis.,16963.55
1068,315,Quae quisquam hic nisi repudiandae fugit voluptate saepe. Maiores officiis hic numquam voluptatem.,6804.96
1073,436,Id placeat assumenda provident suscipit commodi. Consequatur illo voluptatibus dolor reiciendis ex repudiandae. Labore accusamus excepturi earum perferendis asperiores minima.,14735.82
1072,436,Quos facere iure qui consectetur harum. Nihil illum fuga dignissimos possimus delectus omnis nemo.,12567.57
1071,436,Veniam quae laborum fuga. Ipsa quasi molestiae labore in porro enim voluptates. Neque ex omnis perferendis saepe.,15293.77
1076,276,Deleniti iusto totam eum.,16200.79
1075,276,Similique cum nihil nisi quidem quasi. Esse maxime excepturi perferendis ab aliquid perspiciatis. Optio sint vero.,19589.78
1074,276,Reprehenderit facilis veritatis.,21798.72
1078,438,Pariatur occaecati porro earum sapiente voluptatum. Expedita consectetur asperiores voluptatum quasi eveniet architecto soluta.,5251.14
1077,438,Pariatur ipsum mollitia eaque numquam voluptatibus eaque sapiente. Aspernatur iure corrupti voluptas. Blanditiis quia laboriosam cupiditate blanditiis.,2480.9
1079,438,Velit culpa facilis non. Voluptatem quidem reiciendis eius repudiandae voluptatibus.,12975.67
1082,330,Placeat at in. Optio commodi numquam inventore.,8942.65
1081,330,Maxime est rem error exercitationem illo.,2565.65
1080,330,Enim optio eveniet exercitationem ad aspernatur dolorem. Id dolor distinctio omnis nemo excepturi accusamus totam. Corporis ducimus aperiam aperiam.,16727.63
1085,314,Fugiat excepturi delectus necessitatibus ipsa repellat. Optio neque dolor ducimus nobis saepe. Error ipsum maiores. Magnam id occaecati dolore repellat iusto quia.,24686.43
1084,314,Quos quas possimus illo autem. Ab a laudantium temporibus fuga porro. Quae asperiores optio consectetur ipsa.,8476.08
1083,314,Ratione doloribus sunt ipsam iusto rem dolore. Assumenda consectetur porro ad in.,16948.91
1088,90,Amet non natus delectus. Eum voluptas vitae quasi voluptate recusandae. Accusantium similique ut earum omnis recusandae.,22757.75
1087,90,Provident voluptates non rem. Voluptates odit voluptatum doloribus nulla quae. Repudiandae molestiae natus quos facere.,15195.03
1086,90,Voluptatum explicabo at iusto. Doloremque ullam tempora pariatur voluptatum nostrum ad.,19585.39
1091,163,Nostrum deserunt esse rem praesentium aliquid aperiam. Vero aut cupiditate animi repellendus illo.,12458.45
1090,163,Labore corrupti cum quam ea neque aliquid id. Ex cum nesciunt asperiores sapiente blanditiis minus animi.,20201.4
1089,163,Reprehenderit accusamus aperiam eaque. Autem illo consequuntur voluptate porro odio.,13624.77
1094,395,Similique illo non excepturi placeat magni minus quasi. Exercitationem ipsa inventore voluptate.,5877.21
1093,395,Atque maiores itaque quasi eveniet placeat libero veritatis. Saepe corrupti optio doloremque at soluta.,19805.85
1092,395,Ducimus consequatur mollitia qui impedit. Dolores omnis itaque dolor nemo cupiditate.,22440.25
1097,323,Atque accusantium aspernatur provident. Inventore reprehenderit voluptates eligendi eaque magni. Vero et cumque ab necessitatibus commodi natus ullam.,12591.23
1096,323,Ratione ad voluptas harum a voluptate. Vitae pariatur voluptas ratione. Nesciunt distinctio voluptas dicta odio animi fugiat nesciunt.,24930.82
1095,323,Commodi repellat aut quidem voluptates officiis deleniti. Doloremque officiis minus molestiae distinctio voluptate quibusdam enim. Voluptates voluptatem nemo mollitia repudiandae aliquid corrupti cumque.,15552.46
1100,322,Sequi autem cupiditate illum dolorum nihil hic possimus. Odit velit eveniet similique possimus porro.,15965.68
1099,322,Quia hic neque. Error voluptate repellat eligendi quos asperiores nam error. Voluptatum reiciendis nostrum ipsum dolores excepturi minus saepe.,15304.92
1098,322,Doloremque expedita ipsam illum quis dignissimos deserunt. Molestias corrupti accusamus adipisci quas eaque. Necessitatibus ducimus voluptatum totam laboriosam repudiandae.,15913.48
1103,172,Debitis ullam corporis eos sint doloribus accusamus natus.,7758.29
1102,172,Minus facere facere amet illo sequi. Laborum minus id libero tempore in. Nihil minima quisquam repellendus nam.,23863.43
1101,172,Aliquam sunt aspernatur neque accusamus. Nisi nobis soluta earum nesciunt architecto iusto. Deleniti veniam quas excepturi tempore dolorum.,18323.93
1106,175,Iusto similique labore nesciunt fugit architecto nam dolore. Tenetur saepe eaque rerum porro facilis.,15917.77
1105,175,Quam aperiam illum ut quod. Sed excepturi vel nemo inventore.,15845.41
1104,175,Architecto ab provident nemo. At a perferendis animi odit. Occaecati et quas in excepturi molestias. Sunt voluptatem quaerat officiis.,5673.83
1109,27,Sed occaecati non tenetur veniam dolor earum quam. Temporibus qui eum veniam. Unde quod sint eum.,6602.43
1108,27,Eaque ab maxime nesciunt odio sequi. A corrupti culpa. Expedita aut magni cupiditate.,6306.83
1107,27,Magnam deleniti accusantium beatae. Nobis veritatis occaecati iure recusandae. Dolorem dicta sit. Quas voluptatum minus velit commodi id repellat non.,14219.33
1112,73,Tempore sapiente quas facilis iste. Eveniet repellendus laudantium. Quisquam commodi quae cumque.,6319.54
1111,73,Deleniti enim in eius ducimus atque. Libero odio id necessitatibus aperiam veritatis enim.,22926.11
1110,73,Excepturi animi placeat praesentium sint ad. Quos harum veniam voluptatum.,7721.09
1115,287,Minus iusto placeat non exercitationem iure non. Ipsum fugit esse consequuntur. Quos nulla in culpa mollitia eos.,13769.52
1114,287,Unde quasi ipsam laborum at. Perspiciatis voluptas alias suscipit magni. Dolor qui eveniet laborum fugiat explicabo.,9640.17
1113,287,Unde earum pariatur voluptatibus soluta expedita optio omnis.,7536.14
1118,161,Alias id repellendus laborum. Delectus dolor ducimus dolore neque consectetur saepe. Expedita eum cumque nostrum.,21730.89
1117,161,Deserunt sed vel eaque corporis ad ea et. Nemo porro commodi nostrum laboriosam doloremque consequuntur. Laborum maxime magni delectus laborum.,16098.34
1116,161,Accusantium voluptatum sapiente aliquid. Error mollitia sequi labore iste aperiam omnis pariatur. Nobis dicta quibusdam eum.,6419.42
1121,132,Laboriosam quaerat consectetur molestias ipsam. Tempora cumque asperiores tempore adipisci.,19243.13
1120,132,Repellat ut deserunt facilis qui sunt beatae. Maiores quis quidem excepturi corrupti quas. Aliquam aliquam a sit fugiat tenetur reprehenderit dolorem.,6020.39
1119,132,Modi sapiente eos. Alias similique temporibus mollitia ipsa dolor.,9701.65
1124,249,Fuga iure rem fuga.,21686.9
1123,249,Ipsum labore pariatur autem magnam cupiditate dignissimos. Facilis odit ex dolores rerum. Nobis eum saepe.,21522.41
1122,249,Reprehenderit dolores illum modi dignissimos quo voluptatum.,5151.99
1127,187,Sed veniam in vel beatae est. Culpa facere aliquam assumenda iusto labore. Earum tenetur quibusdam illo. Nam blanditiis accusantium atque eum.,19056.46
1126,187,Maiores magnam illo. Quasi quo dolor nemo ab laborum.,19332.12
1125,187,Est harum quidem exercitationem sed.,2973.58
1130,332,Quidem aperiam fugiat officia id. Maiores facere iure dolores.,24043.64
1129,332,Ullam facilis alias rerum ab. Odio corporis culpa possimus. Aliquam nesciunt soluta quibusdam dolorum iusto.,11611.54
1128,332,Sed suscipit voluptates nam. Atque dignissimos tempore voluptate voluptates voluptatem.,22789.11
1133,348,Cupiditate fugit optio soluta officia magni molestiae. Amet corrupti et magni corporis dolores voluptatibus.,20433.43
1132,348,Officia quos expedita. Facilis omnis sapiente accusantium fugiat minima enim. Minus reprehenderit officia aliquid.,15405.06
1131,348,Autem quia quibusdam architecto. Laudantium autem dolorem non quae. Explicabo sapiente consequuntur ipsum minima.,13754.94
