vid;eid
27;246
27;461
27;120
27;216
27;460
27;114
27;771
27;164
27;362
27;289
27;992
27;989
27;826
27;75
27;2
27;350
27;557
27;610
27;588
27;31
27;17
27;572
27;260
27;737
27;153
27;335
27;744
27;855
27;807
27;721
27;897
27;319
27;378
27;86
27;137
27;305
27;80
27;71
27;37
27;960
27;352
27;931
27;587
27;383
27;787
27;261
27;777
27;395
27;768
27;16
27;929
27;741
27;791
27;365
27;140
27;121
27;569
27;711
27;277
27;206
27;323
27;670
27;638
27;115
27;193
27;872
27;205
27;892
27;652
27;751
27;198
27;984
27;845
27;796
27;925
27;574
27;810
27;247
27;50
27;337
27;52
27;924
27;848
27;463
27;869
27;784
27;838
27;835
27;635
27;811
27;102
27;578
27;439
27;634
27;999
27;269
27;593
27;677
27;502
27;720
27;364
27;660
27;306
27;644
27;851
27;935
27;859
27;336
27;237
27;865
27;781
27;142
27;450
27;375
27;402
27;908
27;995
27;801
27;453
27;103
27;211
27;601
27;489
27;555
27;765
27;827
27;693
27;566
27;953
27;773
27;233
27;303
27;300
27;959
27;354
27;575
27;229
27;726
27;106
27;30
27;564
27;230
27;425
27;128
27;508
27;210
27;602
27;554
27;200
27;275
27;599
27;703
27;493
27;922
27;235
27;182
27;815
27;302
27;397
27;149
27;546
27;113
27;866
27;909
27;690
27;64
27;748
27;516
27;800
27;681
27;191
27;417
27;921
27;404
27;470
27;820
27;379
27;841
27;485
27;678
27;952
27;650
27;541
27;942
27;839
27;284
27;619
27;951
27;512
27;70
27;552
27;682
27;384
27;585
27;407
27;725
27;562
27;878
27;194
27;579
27;912
27;82
27;228
27;715
27;28
27;700
27;717
27;687
27;380
27;888
27;657
27;250
27;829
27;219
27;551
27;248
27;972
27;40
27;701
27;606
27;104
27;858
27;582
27;941
27;663
27;511
27;816
27;396
27;974
27;958
27;594
27;363
27;985
27;918
27;171
27;739
27;622
27;862
27;728
27;584
27;268
27;429
27;283
27;339
27;24
27;94
27;886
27;665
27;1
27;313
27;477
27;753
27;47
27;89
27;421
27;570
27;532
27;558
27;15
27;125
27;520
27;221
27;6
27;603
27;62
27;975
27;249
27;604
27;910
27;349
27;423
27;150
27;832
27;539
27;881
27;160
27;370
27;413
27;77
27;201
27;5
27;355
27;393
27;446
27;332
27;926
27;151
27;654
27;805
27;322
27;58
27;723
27;885
27;296
27;740
27;96
27;61
27;543
27;259
27;618
27;790
27;238
27;803
27;887
27;60
27;649
27;836
27;590
27;607
27;79
27;494
27;22
27;373
27;479
27;907
27;643
27;344
27;144
27;179
27;669
27;197
27;154
27;401
27;465
27;112
27;474
27;902
27;291
27;550
27;692
27;519
27;583
27;812
27;39
27;136
27;680
27;315
27;220
27;165
27;844
27;877
27;977
27;287
27;814
27;719
27;526
27;288
27;436
27;447
27;46
27;766
27;213
27;414
27;927
27;411
27;155
27;556
27;867
27;138
27;880
27;55
27;640
27;484
27;419
27;779
27;656
27;32
27;513
27;367
28;204
28;467
28;939
28;795
28;346
28;666
28;611
28;904
28;764
28;225
28;424
28;850
28;38
28;628
28;776
28;955
28;244
28;119
28;488
28;81
28;445
28;271
28;9
28;752
28;468
28;755
28;12
28;386
28;146
28;497
28;304
28;92
28;761
28;749
28;770
28;281
28;42
28;916
28;181
28;23
28;172
28;466
28;342
28;661
28;965
28;437
28;990
28;843
28;403
28;876
28;66
28;209
28;528
28;662
28;25
28;279
28;621
28;234
28;243
28;169
28;896
28;451
28;207
28;659
28;900
28;457
28;641
28;252
28;35
28;730
28;311
28;348
28;105
28;340
28;691
28;487
28;295
28;226
28;358
28;639
28;633
28;775
28;388
28;110
28;834
28;273
28;430
28;356
28;353
28;986
28;783
28;731
28;496
28;189
28;255
28;746
28;830
28;763
28;531
28;945
28;464
28;98
28;56
28;148
28;713
28;478
28;963
28;399
28;671
28;107
28;109
28;34
28;285
28;122
28;561
28;860
28;702
28;290
28;241
28;817
28;111
28;934
28;592
28;331
28;469
28;258
28;360
28;782
28;868
28;444
28;73
28;428
28;524
28;708
28;454
28;405
28;978
28;769
28;72
28;398
28;97
28;736
28;432
28;192
28;632
28;389
28;449
28;760
28;668
28;87
28;515
28;533
28;949
28;359
28;455
28;637
28;780
28;242
28;265
28;341
28;49
28;190
28;133
28;813
28;706
28;145
28;568
28;733
28;825
28;689
28;615
28;957
28;54
28;567
28;808
28;735
28;842
28;127
28;675
28;710
28;895
28;53
28;481
28;0
28;282
28;317
28;809
28;366
28;320
28;391
28;998
28;132
28;218
28;214
28;651
28;345
28;785
28;756
28;486
28;987
28;498
28;636
28;997
28;41
28;521
28;67
28;854
28;901
28;36
28;117
28;299
28;971
28;501
28;59
28;882
28;188
28;101
28;620
28;617
28;29
28;195
28;573
28;709
28;21
28;208
28;327
28;831
28;514
28;400
28;440
28;674
28;504
28;612
28;889
28;538
28;500
28;347
28;559
28;727
28;471
28;361
28;933
28;476
28;420
28;245
28;232
28;758
28;130
28;409
28;491
28;298
28;433
28;126
28;818
28;78
28;473
28;913
28;310
28;523
28;849
28;988
28;251
28;167
28;527
28;861
28;65
28;43
28;318
28;330
28;175
28;85
28;970
28;697
28;357
28;991
28;236
28;93
28;418
28;786
28;540
28;658
28;962
28;595
28;856
28;45
28;163
28;217
28;11
28;143
28;772
28;307
28;870
28;884
28;139
28;518
28;135
28;919
28;412
28;472
28;545
28;928
28;734
28;685
28;123
28;387
28;718
28;762
28;534
28;821
28;724
28;178
28;797
28;964
28;624
28;338
28;833
28;631
28;789
28;732
28;406
28;158
28;598
28;893
28;51
28;863
28;434
28;890
28;994
28;377
28;571
28;431
28;385
28;759
28;950
28;202
28;742
28;750
28;199
28;141
28;19
28;99
28;609
28;490
28;548
28;286
28;792
28;871
28;911
28;667
28;506
28;823
28;371
28;27
28;794
28;883
28;804
28;3
28;475
28;499
28;68
28;162
28;168
28;906
28;333
28;161
28;177
28;44
28;976
28;707
28;482
28;898
28;712
28;187
28;57
28;608
28;10
28;840
28;394
28;84
28;616
28;382
28;157
28;517
28;203
28;134
28;48
28;917
28;325
28;846
28;940
28;936
28;263
28;684
28;20
28;100
28;778
28;793
28;626
28;956
28;253
28;438
28;576
28;495
28;33
28;547
28;688
28;714
28;565
28;824
28;324
28;980
28;278
28;174
28;973
28;18
28;553
28;695
28;416
28;116
28;381
28;257
28;376
28;326
28;222
28;966
28;993
28;435
28;14
28;747
28;74
28;699
28;828
28;673
28;312
28;704
28;716
28;13
28;274
28;874
28;837
28;390
28;408
28;185
28;586
28;605
28;26
28;625
28;969
28;180
28;629
28;938
28;492
28;537
28;875
28;686
28;676
28;623
28;63
28;480
28;947
28;240
28;503
28;672
28;294
28;170
28;186
28;645
28;535
28;648
28;301
28;334
28;343
28;239
28;664
28;509
28;589
28;159
28;946
28;930
28;223
28;8
28;903
28;899
28;510
28;7
28;264
28;459
28;613
28;442
28;124
28;788
28;131
28;981
28;647
28;581
28;76
28;369
28;683
28;563
28;270
28;642
28;254
28;224
28;522
28;529
28;462
28;879
28;905
28;767
28;129
28;873
28;679
28;857
28;83
28;426
28;979
28;293
28;507
28;215
28;954
28;774
28;577
28;156
28;368
28;441
28;456
28;196
28;309
28;655
28;292
28;549
28;372
28;314
28;696
28;308
28;729
28;745
28;91
28;982
28;316
28;694
28;915
28;944
28;392
28;108
28;920
28;799
28;614
28;932
28;983
28;448
28;266
28;580
28;184
28;923
28;321
28;90
28;653
28;646
28;280
28;176
28;452
28;118
28;4
28;722
28;597
28;183
28;69
28;272
28;374
28;227
28;847
28;88
28;427
28;505
28;410
28;914
28;458
28;968
28;802
28;329
28;754
28;173
28;738
28;757
28;212
28;705
28;95
28;937
28;276
28;422
28;536
28;542
28;461
28;120
28;216
28;460
28;114
28;771
28;164
28;362
28;289
28;992
28;989
28;826
28;75
28;2
28;350
28;557
28;610
28;588
28;31
28;17
28;572
28;260
28;864
28;153
28;335
28;744
28;855
28;807
28;721
28;897
28;319
28;378
28;86
28;996
28;137
28;305
28;80
28;71
28;351
28;37
28;960
28;352
28;931
28;587
28;383
28;787
28;261
28;777
28;395
28;768
28;929
28;741
28;791
28;365
28;140
28;121
28;569
28;711
28;277
28;206
28;323
28;670
28;638
28;115
28;193
28;872
28;205
28;892
28;652
28;751
28;198
28;845
28;796
28;925
28;574
28;810
28;247
28;50
28;337
28;52
28;848
28;463
28;869
28;784
28;838
28;835
28;635
28;811
28;102
28;578
28;439
28;634
28;999
28;269
28;593
28;677
28;502
28;720
28;364
28;660
28;306
28;644
28;851
28;935
28;859
28;336
28;237
28;865
28;822
28;781
28;142
28;450
28;375
28;402
28;908
28;995
28;801
28;453
28;103
28;601
28;489
28;555
28;743
28;765
28;827
28;693
28;566
28;953
28;773
28;233
28;303
28;300
28;959
28;354
28;575
28;229
28;726
28;106
28;30
28;564
28;230
28;425
28;128
28;508
28;806
28;210
28;602
28;554
28;200
28;275
28;599
28;703
28;493
28;922
28;235
28;182
28;815
28;302
28;397
28;149
28;546
28;113
28;866
28;909
28;690
28;64
28;748
28;800
28;681
28;191
28;417
28;921
28;404
28;470
28;820
28;379
28;841
28;485
28;678
28;952
28;650
28;541
28;942
28;839
28;284
28;619
28;951
28;512
28;552
28;682
28;384
28;407
28;725
28;562
28;878
28;194
28;579
28;912
28;82
28;228
28;715
28;28
28;700
28;717
28;687
28;380
28;888
28;657
28;829
28;219
28;551
28;248
28;972
28;40
28;701
28;606
28;104
28;858
28;582
28;941
28;663
28;511
28;816
28;396
28;974
28;958
28;594
28;363
28;985
28;918
28;171
28;739
28;622
28;862
28;728
28;584
28;268
28;429
28;283
28;339
28;24
28;94
28;886
28;665
28;1
28;313
28;477
28;753
28;47
28;89
28;421
28;570
28;558
28;15
28;125
28;798
28;520
28;221
28;630
28;6
28;603
28;62
28;975
28;249
28;604
28;910
28;349
28;423
28;150
28;832
28;539
28;881
28;160
28;370
28;413
28;77
28;201
28;5
28;355
28;393
28;894
28;446
28;332
28;926
28;151
28;654
28;805
28;322
28;58
28;885
28;296
28;740
28;96
28;61
28;543
28;259
28;618
28;790
28;238
28;803
28;887
28;60
28;649
28;836
28;590
28;607
28;79
28;494
28;22
28;373
28;479
28;907
28;643
28;344
28;144
28;179
28;669
28;530
28;197
28;154
28;401
28;465
28;112
28;474
28;902
28;291
28;550
28;692
28;519
28;583
28;812
28;39
28;136
28;315
28;220
28;165
28;844
28;877
28;977
28;287
28;719
28;526
28;288
28;436
28;447
28;46
28;766
28;213
28;414
28;927
28;411
28;155
28;556
28;867
28;880
28;55
28;640
28;484
28;419
28;779
28;656
28;32
28;513
28;367
29;204
29;467
29;939
29;795
29;346
29;666
29;611
29;904
29;764
29;225
29;424
29;850
29;628
29;776
29;955
29;244
29;119
29;488
29;81
29;445
29;9
29;752
29;468
29;755
29;12
29;386
29;146
29;497
29;304
29;92
29;761
29;749
29;267
29;770
29;281
29;42
29;916
29;181
29;23
29;172
29;466
29;342
29;661
29;591
29;965
29;437
29;990
29;843
29;403
29;876
29;66
29;209
29;528
29;662
29;25
29;279
29;621
29;234
29;243
29;169
29;896
29;451
29;207
29;943
29;659
29;900
29;457
29;641
29;252
29;35
29;730
29;311
29;348
29;105
29;340
29;691
29;487
29;295
29;226
29;358
29;639
29;633
29;775
29;328
29;388
29;110
29;834
29;273
29;430
29;356
29;353
29;986
29;783
29;731
29;496
29;189
29;255
29;746
29;830
29;763
29;531
29;945
29;147
29;464
29;98
29;56
29;148
29;713
29;478
29;963
29;399
29;671
29;107
29;109
29;34
29;285
29;122
29;561
29;860
29;702
29;290
29;241
29;891
29;817
29;111
29;592
29;331
29;469
29;258
29;360
29;782
29;868
29;444
29;428
29;524
29;708
29;454
29;405
29;978
29;769
29;72
29;398
29;97
29;736
29;432
29;192
29;632
29;389
29;449
29;760
29;668
29;87
29;515
29;533
29;949
29;359
29;455
29;637
29;780
29;852
29;967
29;242
29;265
29;341
29;49
29;190
29;133
29;813
29;706
29;145
29;568
29;733
29;825
29;689
29;615
29;957
29;54
29;567
29;808
29;735
29;842
29;127
29;675
29;443
29;895
29;53
29;481
29;0
29;282
29;152
29;317
29;809
29;366
29;320
29;391
29;998
29;218
29;214
29;651
29;345
29;785
29;756
29;486
29;987
29;498
29;636
29;997
29;521
29;67
29;854
29;901
29;36
29;117
29;299
29;971
29;501
29;544
29;819
29;59
29;882
29;188
29;101
29;617
29;29
29;195
29;573
29;709
29;21
29;208
29;327
29;831
29;400
29;440
29;674
29;504
29;612
29;889
29;538
29;500
29;347
29;559
29;727
29;471
29;361
29;933
29;476
29;420
29;245
29;232
29;758
29;130
29;409
29;491
29;298
29;433
29;818
29;78
29;473
29;913
29;310
29;523
29;849
29;988
29;167
29;527
29;861
29;65
29;43
29;318
29;330
29;175
29;85
29;970
29;697
29;357
29;236
29;93
29;418
29;786
29;658
29;962
29;595
29;856
29;45
29;163
29;217
29;11
29;143
29;307
29;870
29;884
29;139
29;518
29;135
29;262
29;627
29;919
29;412
29;472
29;545
29;928
29;483
29;734
29;685
29;596
29;123
29;387
29;718
29;762
29;534
29;821
29;724
29;797
29;964
29;624
29;338
29;833
29;631
29;789
29;406
29;158
29;598
29;893
29;51
29;863
29;434
29;890
29;994
29;377
29;961
29;571
29;431
29;385
29;759
29;950
29;202
29;742
29;750
29;199
29;141
29;19
29;99
29;609
29;490
29;548
29;286
29;792
29;871
29;911
29;667
29;506
29;823
29;371
29;27
29;794
29;883
29;804
29;3
29;475
29;499
29;68
29;906
29;333
29;161
29;177
29;44
29;976
29;707
29;482
29;898
29;712
29;256
29;187
29;57
29;608
29;10
29;840
29;394
29;84
29;616
29;382
29;157
29;415
29;517
29;203
29;134
29;48
29;325
29;846
29;940
29;936
29;263
29;684
29;20
29;100
29;778
29;793
29;626
29;956
29;253
29;438
29;576
29;495
29;33
29;688
29;714
29;565
29;824
29;324
29;980
29;278
29;174
29;973
29;18
29;553
29;695
29;116
29;381
29;257
29;376
29;326
29;222
29;966
29;993
29;435
29;14
29;747
29;74
29;699
29;828
29;673
29;312
29;704
29;716
29;13
29;274
29;874
29;837
29;390
29;185
29;605
29;26
29;625
29;969
29;180
29;629
29;938
29;492
29;537
29;875
29;686
29;676
29;623
29;63
29;480
29;947
29;240
29;503
29;672
29;294
29;170
29;186
29;645
29;535
29;648
29;301
29;343
29;853
29;239
29;664
29;509
29;589
29;159
29;946
29;930
29;223
29;8
29;903
29;899
29;510
29;7
29;264
29;459
29;613
29;442
29;231
29;788
29;131
29;981
29;647
29;581
29;76
29;369
29;166
29;683
29;563
29;270
29;642
29;254
29;224
29;529
29;462
29;879
29;905
29;767
29;129
29;873
29;679
29;857
29;83
29;426
29;979
29;293
29;507
29;215
29;954
29;698
29;774
29;577
29;156
29;297
29;441
29;456
29;196
29;309
29;655
29;292
29;549
29;372
29;696
29;308
29;729
29;745
29;560
29;91
29;982
29;316
29;694
29;915
29;944
29;392
29;108
29;920
29;799
29;614
29;932
29;983
29;525
29;448
29;266
29;580
29;184
29;923
29;321
29;90
29;653
29;646
29;280
29;176
29;600
29;452
29;118
29;4
29;722
29;597
29;183
29;69
29;272
29;374
29;227
29;847
29;88
29;427
29;505
29;410
29;914
29;458
29;968
29;802
29;329
29;754
29;173
29;738
29;757
29;212
29;705
29;95
29;937
29;422
29;536
29;542
29;246
29;461
29;120
29;216
29;460
29;114
29;771
29;164
29;362
29;289
29;992
29;989
29;826
29;75
29;2
29;350
29;557
29;610
29;588
29;31
29;17
29;572
29;260
29;737
29;864
29;153
29;744
29;855
29;807
29;721
29;897
29;319
29;378
29;86
29;996
29;137
29;305
29;80
29;71
29;351
29;37
29;960
29;352
29;931
29;587
29;383
29;787
29;261
29;777
29;395
29;768
29;16
29;929
29;741
29;791
29;365
29;140
29;121
29;569
29;711
29;277
29;948
29;206
29;323
29;670
29;638
29;115
29;193
29;872
29;205
29;892
29;652
29;751
29;198
29;984
29;845
29;796
29;925
29;574
29;810
29;247
29;50
29;337
29;52
29;924
29;848
29;869
29;784
29;838
29;835
29;635
29;811
29;102
29;578
29;439
29;634
29;999
29;269
29;593
29;677
29;502
29;720
29;364
29;660
29;306
29;644
29;935
29;859
29;336
29;237
29;865
29;822
29;142
29;450
29;375
29;402
29;908
29;995
29;801
29;453
29;103
29;211
29;601
29;489
29;555
29;743
29;765
29;827
29;693
29;566
29;773
29;233
29;303
29;300
29;959
29;354
29;575
29;229
29;726
29;106
29;30
29;564
29;230
29;425
29;128
29;508
29;806
29;210
29;602
29;554
29;200
29;275
29;599
29;703
29;493
29;922
29;235
29;182
29;815
29;302
29;397
29;149
29;546
29;113
29;866
29;909
29;690
29;64
29;748
29;516
29;800
29;681
29;191
29;417
29;404
29;470
29;820
29;379
29;841
29;485
29;678
29;952
29;650
29;541
29;942
29;839
29;284
29;619
29;951
29;512
29;70
29;552
29;682
29;384
29;585
29;407
29;725
29;562
29;878
29;194
29;579
29;912
29;82
29;228
29;715
29;700
29;717
29;687
29;380
29;888
29;250
29;829
29;219
29;551
29;248
29;972
29;40
29;701
29;606
29;104
29;858
29;582
29;941
29;663
29;511
29;816
29;396
29;974
29;958
29;594
29;363
29;985
29;918
29;171
29;739
29;622
29;862
29;728
29;584
29;268
29;429
29;283
29;339
29;24
29;94
29;886
29;665
29;1
29;313
29;753
29;47
29;89
29;421
29;570
29;532
29;558
29;15
29;125
29;798
29;520
29;221
29;630
29;6
29;603
29;62
29;975
29;249
29;604
29;910
29;349
29;423
29;150
29;832
29;539
29;881
29;160
29;370
29;413
29;77
29;201
29;5
29;355
29;393
29;894
29;446
29;332
29;926
29;151
29;654
